INT	INT	STRING	STRING	INT	INT
4144	0	0	0	0	-1
4145	0	0	0	0	-1
4146	0	0	0	0	-1
4147	0	0	0	0	-1
4148	0	0	0	0	-1
4149	0	0	0	0	-1
4150	0	0	0	0	-1
4151	0	0	0	0	-1
4152	0	0	0	0	-1
4153	0	0	0	0	-1
4154	0	0	0	0	-1
4155	0	0	0	0	-1
4156	0	0	0	0	-1
4157	0	0	0	0	-1
4158	0	0	0	0	-1
4159	0	0	0	0	-1
4160	0	0	0	0	-1
4161	0	0	0	0	-1
4162	0	0	0	0	-1
4163	0	0	0	0	-1
4164	0	0	0	0	-1
4165	0	0	0	0	-1
4166	0	0	0	0	-1
4167	0	0	0	0	-1
4168	0	0	0	0	-1
4169	0	0	0	0	-1
4170	0	0	0	0	-1
4171	0	0	0	0	-1
4172	0	0	0	0	-1
4173	0	0	0	0	-1
4174	0	0	0	0	-1
4175	0	0	0	0	-1
4176	0	0	0	0	-1
4177	0	0	0	0	-1
4178	0	0	0	0	-1
4179	0	0	0	0	-1
4180	0	0	0	0	-1
4181	0	0	0	0	-1
4182	0	0	0	0	-1
4183	0	0	0	0	-1
4184	0	0	0	0	-1
4185	0	0	0	0	-1
4186	0	0	0	0	-1
4187	0	0	0	0	-1
4188	0	0	0	0	-1
4189	0	0	0	0	-1
4190	0	0	0	0	-1
4191	0	0	0	0	-1
4192	0	0	0	0	-1
4193	0	0	0	0	-1
4194	0	0	0	0	-1
4195	0	0	0	0	-1
4196	0	0	0	0	-1
4197	0	0	0	0	-1
4198	0	0	0	0	-1
4199	0	0	0	0	-1
4200	0	0	0	0	-1
4201	0	0	0	0	-1
4202	0	0	0	0	-1
4203	0	0	0	0	-1
4204	0	0	0	0	-1
4205	0	0	0	0	-1
4206	0	0	0	0	-1
4207	0	0	0	0	-1
4208	0	0	0	0	-1
4209	0	0	0	0	-1
4210	0	0	0	0	-1
4211	0	0	0	0	-1
4212	0	0	0	0	-1
4213	0	0	0	0	-1
4214	0	0	0	0	-1
4215	0	0	0	0	-1
4216	0	0	0	0	-1
4217	0	0	0	0	-1
4218	0	0	0	0	-1
4219	0	0	0	0	-1
4220	0	0	0	0	-1
4221	0	0	0	0	-1
4222	0	0	0	0	-1
4223	0	0	0	0	-1
4224	0	0	0	0	-1
4225	0	0	0	0	-1
4226	0	0	0	0	-1
4227	0	0	0	0	-1
4228	0	0	0	0	-1
4229	0	0	0	0	-1
4230	0	0	0	0	-1
4231	0	0	0	0	-1
4232	0	0	0	0	-1
4233	0	0	0	0	-1
4234	0	0	0	0	-1
4235	0	0	0	0	-1
4236	0	0	0	0	-1
4237	0	0	0	0	-1
4238	0	0	0	0	-1
4239	0	0	0	0	-1
4240	0	0	0	0	-1
4241	0	0	0	0	-1
4242	0	0	0	0	-1
4243	0	0	0	0	-1
4244	0	0	0	0	-1
4245	0	0	0	0	-1
4246	0	0	0	0	-1
4247	0	0	0	0	-1
4248	0	0	0	0	-1
4249	0	0	0	0	-1
4250	0	0	0	0	-1
4251	0	0	0	0	-1
4252	0	0	0	0	-1
4253	0	0	0	0	-1
4254	0	0	0	0	-1
4255	0	0	0	0	-1
4256	0	0	0	0	-1
4257	0	0	0	0	-1
4258	0	0	0	0	-1
4259	0	0	0	0	-1
4260	0	0	0	0	-1
4261	0	0	0	0	-1
4262	0	0	0	0	-1
4263	0	0	0	0	-1
4264	0	0	0	0	-1
4265	0	0	0	0	-1
4266	0	0	0	0	-1
4267	0	0	0	0	-1
4268	0	0	0	0	-1
4269	0	0	0	0	-1
4270	0	0	0	0	-1
4271	0	0	0	0	-1
4272	0	0	0	0	-1
4273	0	0	0	0	-1
4274	0	0	0	0	-1
4275	0	0	0	0	-1
4276	0	0	0	0	-1
4277	0	0	0	0	-1
4278	0	0	0	0	-1
4279	0	0	0	0	-1
4280	0	0	0	0	-1
4281	0	0	0	0	-1
4282	0	0	0	0	-1
4283	0	0	0	0	-1
4284	0	0	0	0	-1
4285	0	0	0	0	-1
4286	0	0	0	0	-1
4287	0	0	0	0	-1
4288	0	0	0	0	-1
4289	0	0	0	0	-1
4290	0	0	0	0	-1
4291	0	0	0	0	-1
4292	0	0	0	0	-1
4293	0	0	0	0	-1
4294	0	0	0	0	-1
4295	0	0	0	0	-1
4296	0	0	0	0	-1
4297	0	0	0	0	-1
4298	0	0	0	0	-1
4299	0	0	0	0	-1
4300	0	0	0	0	-1
4301	0	0	0	0	-1
4302	0	0	0	0	-1
4303	0	0	0	0	-1
4304	0	0	0	0	-1
4305	0	0	0	0	-1
4306	0	0	0	0	-1
4307	0	0	0	0	-1
4308	0	0	0	0	-1
4309	0	0	0	0	-1
4310	0	0	0	0	-1
4311	0	0	0	0	-1
4312	0	0	0	0	-1
4313	0	0	0	0	-1
4314	0	0	0	0	-1
4315	0	0	0	0	-1
4316	0	0	0	0	-1
4317	0	0	0	0	-1
4318	0	0	0	0	-1
4319	0	0	0	0	-1
4320	0	0	0	0	-1
4321	0	0	0	0	-1
4322	0	0	0	0	-1
4323	0	0	0	0	-1
4324	0	0	0	0	-1
4325	0	0	0	0	-1
4326	0	0	0	0	-1
4327	0	0	0	0	-1
4328	0	0	0	0	-1
4329	0	0	0	0	-1
4330	0	0	0	0	-1
4331	0	0	0	0	-1
4332	0	0	0	0	-1
4333	0	0	0	0	-1
4334	0	0	0	0	-1
4335	0	0	0	0	-1
4336	0	0	0	0	-1
4337	0	0	0	0	-1
4338	0	0	0	0	-1
4339	0	0	0	0	-1
4340	0	0	0	0	-1
4341	0	0	0	0	-1
4342	0	0	0	0	-1
4343	0	0	0	0	-1
4344	0	0	0	0	-1
4345	0	0	0	0	-1
4346	0	0	0	0	-1
4347	0	0	0	0	-1
4348	0	0	0	0	-1
4733	0	0	0	0	-1
4745	0	0	0	0	-1
4757	0	0	0	0	-1
4769	0	0	0	0	-1
4781	0	0	0	0	-1
4793	0	0	0	0	-1
4805	0	0	0	0	-1
4817	0	0	0	0	-1
4829	0	0	0	0	-1
4841	0	0	0	0	-1
4853	0	0	0	0	-1
4854	0	0	0	0	-1
4855	0	0	0	0	-1
4856	0	0	0	0	-1
4857	0	0	0	0	-1
4858	0	0	0	0	-1
4859	0	0	0	0	-1
4860	0	0	0	0	-1
4861	0	0	0	0	-1
4862	0	0	0	0	-1
4863	0	0	0	0	-1
4864	0	0	0	0	-1
4865	0	0	0	0	-1
4866	0	0	0	0	-1
4867	0	0	0	0	-1
4868	0	0	0	0	-1
4869	0	0	0	0	-1
4870	0	0	0	0	-1
4871	0	0	0	0	-1
4872	0	0	0	0	-1
4873	0	0	0	0	-1
4874	0	0	0	0	-1
4875	0	0	0	0	-1
4876	0	0	0	0	-1
4877	0	0	0	0	-1
4878	0	0	0	0	-1
4879	0	0	0	0	-1
4880	0	0	0	0	-1
4881	0	0	0	0	-1
4882	0	0	0	0	-1
4883	0	0	0	0	-1
4884	0	0	0	0	-1
4885	0	0	0	0	-1
4886	0	0	0	0	-1
4887	0	0	0	0	-1
4888	0	0	0	0	-1
4889	0	0	0	0	-1
4890	0	0	0	0	-1
4891	0	0	0	0	-1
4892	0	0	0	0	-1
4893	0	0	0	0	-1
4894	0	0	0	0	-1
4895	0	0	0	0	-1
4896	0	0	0	0	-1
4897	0	0	0	0	-1
4898	0	0	0	0	-1
4899	0	0	0	0	-1
4900	0	0	0	0	-1
4901	0	0	0	0	-1
4902	0	0	0	0	-1
4903	0	0	0	0	-1
4904	0	0	0	0	-1
4905	0	0	0	0	-1
4906	0	0	0	0	-1
4907	0	0	0	0	-1
4908	0	0	0	0	-1
4909	0	0	0	0	-1
4910	0	0	0	0	-1
4911	0	0	0	0	-1
4912	0	0	0	0	-1
4913	0	0	0	0	-1
4914	0	0	0	0	-1
4915	0	0	0	0	-1
4916	0	0	0	0	-1
4917	0	0	0	0	-1
4918	0	0	0	0	-1
4919	0	0	0	0	-1
4920	0	0	0	0	-1
4921	0	0	0	0	-1
4922	0	0	0	0	-1
4923	0	0	0	0	-1
4924	0	0	0	0	-1
4925	0	0	0	0	-1
4926	0	0	0	0	-1
4927	0	0	0	0	-1
4928	0	0	0	0	-1
4929	0	0	0	0	-1
4930	0	0	0	0	-1
4931	0	0	0	0	-1
4932	0	0	0	0	-1
4933	0	0	0	0	-1
4934	0	0	0	0	-1
4935	0	0	0	0	-1
4936	0	0	0	0	-1
4937	0	0	0	0	-1
4938	0	0	0	0	-1
4939	0	0	0	0	-1
4940	0	0	0	0	-1
4941	0	0	0	0	-1
4942	0	0	0	0	-1
4943	0	0	0	0	-1
4944	0	0	0	0	-1
4945	0	0	0	0	-1
4946	0	0	0	0	-1
4947	0	0	0	0	-1
4948	0	0	0	0	-1
4949	0	0	0	0	-1
4950	0	0	0	0	-1
4951	0	0	0	0	-1
4952	0	0	0	0	-1
4953	0	0	0	0	-1
4954	0	0	0	0	-1
4955	0	0	0	0	-1
4956	0	0	0	0	-1
4957	0	0	0	0	-1
4958	0	0	0	0	-1
4959	0	0	0	0	-1
4960	0	0	0	0	-1
4961	0	0	0	0	-1
4962	0	0	0	0	-1
4963	0	0	0	0	-1
4964	0	0	0	0	-1
4965	0	0	0	0	-1
4966	0	0	0	0	-1
4967	0	0	0	0	-1
4968	0	0	0	0	-1
4969	0	0	0	0	-1
4970	0	0	0	0	-1
4971	0	0	0	0	-1
4972	0	0	0	0	-1
4973	0	0	0	0	-1
4974	0	0	0	0	-1
4975	0	0	0	0	-1
4976	0	0	0	0	-1
4977	0	0	0	0	-1
4978	0	0	0	0	-1
4979	0	0	0	0	-1
4980	0	0	0	0	-1
4981	0	0	0	0	-1
4982	0	0	0	0	-1
4983	0	0	0	0	-1
4984	0	0	0	0	-1
4985	0	0	0	0	-1
4986	0	0	0	0	-1
4987	0	0	0	0	-1
4988	0	0	0	0	-1
4989	0	0	0	0	-1
4990	0	0	0	0	-1
4991	0	0	0	0	-1
4992	0	0	0	0	-1
4993	0	0	0	0	-1
4994	0	0	0	0	-1
4995	0	0	0	0	-1
4996	0	0	0	0	-1
4997	0	0	0	0	-1
4998	0	0	0	0	-1
4999	0	0	0	0	-1
5000	0	0	0	0	-1
5001	0	0	0	0	-1
5002	0	0	0	0	-1
5003	0	0	0	0	-1
5004	0	0	0	0	-1
5005	0	0	0	0	-1
5006	0	0	0	0	-1
5007	0	0	0	0	-1
5008	0	0	0	0	-1
5009	0	0	0	0	-1
5010	0	0	0	0	-1
5011	0	0	0	0	-1
5012	0	0	0	0	-1
5013	0	0	0	0	-1
5014	0	0	0	0	-1
5015	0	0	0	0	-1
5016	0	0	0	0	-1
5017	0	0	0	0	-1
5018	0	0	0	0	-1
5019	0	0	0	0	-1
5020	0	0	0	0	-1
5021	0	0	0	0	-1
5022	0	0	0	0	-1
5023	0	0	0	0	-1
5024	0	0	0	0	-1
5025	0	0	0	0	-1
5026	0	0	0	0	-1
5027	0	0	0	0	-1
5028	0	0	0	0	-1
5029	0	0	0	0	-1
5030	0	0	0	0	-1
5031	0	0	0	0	-1
5032	0	0	0	0	-1
5033	0	0	0	0	-1
5034	0	0	0	0	-1
5035	0	0	0	0	-1
5036	0	0	0	0	-1
5037	0	0	0	0	-1
5038	0	0	0	0	-1
5039	0	0	0	0	-1
5040	0	0	0	0	-1
5041	0	0	0	0	-1
5042	0	0	0	0	-1
5043	0	0	0	0	-1
5044	0	0	0	0	-1
5045	0	0	0	0	-1
5046	0	0	0	0	-1
5047	0	0	0	0	-1
5048	0	0	0	0	-1
5049	0	0	0	0	-1
5050	0	0	0	0	-1
5051	0	0	0	0	-1
5052	0	0	0	0	-1
5053	0	0	0	0	-1
5054	0	0	0	0	-1
5055	0	0	0	0	-1
5056	0	0	0	0	-1
5057	0	0	0	0	-1
5058	0	0	0	0	-1
5059	0	0	0	0	-1
5060	0	0	0	0	-1
5061	0	0	0	0	-1
5062	0	0	0	0	-1
5063	0	0	0	0	-1
5064	0	0	0	0	-1
5065	0	0	0	0	-1
5066	0	0	0	0	-1
5067	0	0	0	0	-1
5068	0	0	0	0	-1
5069	0	0	0	0	-1
5081	0	0	0	0	-1
5093	0	0	0	0	-1
5105	0	0	0	0	-1
5117	0	0	0	0	-1
5129	0	0	0	0	-1
5141	0	0	0	0	-1
5153	0	0	0	0	-1
5165	0	0	0	0	-1
5166	0	0	0	0	-1
5167	0	0	0	0	-1
5168	0	0	0	0	-1
5169	0	0	0	0	-1
5170	0	0	0	0	-1
5171	0	0	0	0	-1
5172	0	0	0	0	-1
5173	0	0	0	0	-1
5174	0	0	0	0	-1
5175	0	0	0	0	-1
5176	0	0	0	0	-1
5177	0	0	0	0	-1
5178	0	0	0	0	-1
5179	0	0	0	0	-1
5180	0	0	0	0	-1
5181	0	0	0	0	-1
5182	0	0	0	0	-1
5183	0	0	0	0	-1
5184	0	0	0	0	-1
5185	0	0	0	0	-1
5186	0	0	0	0	-1
5187	0	0	0	0	-1
5188	0	0	0	0	-1
5189	0	0	0	0	-1
5201	0	0	0	0	-1
5213	0	0	0	0	-1
5225	0	0	0	0	-1
5237	0	0	0	0	-1
5249	0	0	0	0	-1
5261	0	0	0	0	-1
5273	0	0	0	0	-1
5285	0	0	0	0	-1
5297	0	0	0	0	-1
5309	0	0	0	0	-1
5321	0	0	0	0	-1
5333	0	0	0	0	-1
5334	0	0	0	0	-1
5335	0	0	0	0	-1
5336	0	0	0	0	-1
5337	0	0	0	0	-1
5338	0	0	0	0	-1
5339	0	0	0	0	-1
5340	0	0	0	0	-1
5341	0	0	0	0	-1
5342	0	0	0	0	-1
5343	0	0	0	0	-1
5344	0	0	0	0	-1
5345	0	0	0	0	-1
5346	0	0	0	0	-1
5347	0	0	0	0	-1
5348	0	0	0	0	-1
5349	0	0	0	0	-1
5350	0	0	0	0	-1
5351	0	0	0	0	-1
5352	0	0	0	0	-1
5353	0	0	0	0	-1
5354	0	0	0	0	-1
5355	0	0	0	0	-1
5356	0	0	0	0	-1
5357	0	0	0	0	-1
5358	0	0	0	0	-1
5359	0	0	0	0	-1
5360	0	0	0	0	-1
5361	0	0	0	0	-1
5362	0	0	0	0	-1
5363	0	0	0	0	-1
5364	0	0	0	0	-1
5365	0	0	0	0	-1
5366	0	0	0	0	-1
5367	0	0	0	0	-1
5368	0	0	0	0	-1
5369	0	0	0	0	-1
5370	0	0	0	0	-1
5371	0	0	0	0	-1
5372	0	0	0	0	-1
5373	0	0	0	0	-1
5374	0	0	0	0	-1
5375	0	0	0	0	-1
5376	0	0	0	0	-1
5377	0	0	0	0	-1
5378	0	0	0	0	-1
5379	0	0	0	0	-1
5380	0	0	0	0	-1
5381	0	0	0	0	-1
5393	0	0	0	0	-1
5405	0	0	0	0	-1
5417	0	0	0	0	-1
5429	0	0	0	0	-1
5441	0	0	0	0	-1
5453	0	0	0	0	-1
5465	0	0	0	0	-1
5477	0	0	0	0	-1
5489	0	0	0	0	-1
5501	0	0	0	0	-1
5513	0	0	0	0	-1
5525	0	0	0	0	-1
5537	0	0	0	0	-1
5549	0	0	0	0	-1
5561	0	0	0	0	-1
5573	0	0	0	0	-1
5574	0	0	0	0	-1
5575	0	0	0	0	-1
5576	0	0	0	0	-1
5577	0	0	0	0	-1
5578	0	0	0	0	-1
5579	0	0	0	0	-1
5580	0	0	0	0	-1
5581	0	0	0	0	-1
5582	0	0	0	0	-1
5583	0	0	0	0	-1
5584	0	0	0	0	-1
5585	0	0	0	0	-1
5586	0	0	0	0	-1
5587	0	0	0	0	-1
5588	0	0	0	0	-1
5589	0	0	0	0	-1
5590	0	0	0	0	-1
5591	0	0	0	0	-1
5592	0	0	0	0	-1
5593	0	0	0	0	-1
5594	0	0	0	0	-1
5595	0	0	0	0	-1
5596	0	0	0	0	-1
5597	0	0	0	0	-1
5598	0	0	0	0	-1
5599	0	0	0	0	-1
5600	0	0	0	0	-1
5601	0	0	0	0	-1
5602	0	0	0	0	-1
5603	0	0	0	0	-1
5604	0	0	0	0	-1
5605	0	0	0	0	-1
5606	0	0	0	0	-1
5607	0	0	0	0	-1
5608	0	0	0	0	-1
5609	0	0	0	0	-1
5610	0	0	0	0	-1
5611	0	0	0	0	-1
5612	0	0	0	0	-1
5613	0	0	0	0	-1
5614	0	0	0	0	-1
5615	0	0	0	0	-1
5616	0	0	0	0	-1
5617	0	0	0	0	-1
5618	0	0	0	0	-1
5619	0	0	0	0	-1
5620	0	0	0	0	-1
5621	0	0	0	0	-1
5622	0	0	0	0	-1
5623	0	0	0	0	-1
5624	0	0	0	0	-1
5625	0	0	0	0	-1
5626	0	0	0	0	-1
5627	0	0	0	0	-1
5628	0	0	0	0	-1
5629	0	0	0	0	-1
5630	0	0	0	0	-1
5631	0	0	0	0	-1
5632	0	0	0	0	-1
5633	0	0	0	0	-1
5634	0	0	0	0	-1
5635	0	0	0	0	-1
5636	0	0	0	0	-1
5637	0	0	0	0	-1
5638	0	0	0	0	-1
5639	0	0	0	0	-1
5640	0	0	0	0	-1
5641	0	0	0	0	-1
5642	0	0	0	0	-1
5643	0	0	0	0	-1
5644	0	0	0	0	-1
5645	0	0	0	0	-1
5646	0	0	0	0	-1
5647	0	0	0	0	-1
5648	0	0	0	0	-1
5649	0	0	0	0	-1
5650	0	0	0	0	-1
5651	0	0	0	0	-1
5652	0	0	0	0	-1
5653	0	0	0	0	-1
5654	0	0	0	0	-1
5655	0	0	0	0	-1
5656	0	0	0	0	-1
5657	0	0	0	0	-1
5658	0	0	0	0	-1
5659	0	0	0	0	-1
5660	0	0	0	0	-1
5661	0	0	0	0	-1
5662	0	0	0	0	-1
5663	0	0	0	0	-1
5664	0	0	0	0	-1
5665	0	0	0	0	-1
5666	0	0	0	0	-1
5667	0	0	0	0	-1
5668	0	0	0	0	-1
5669	0	0	0	0	-1
5670	0	0	0	0	-1
5671	0	0	0	0	-1
5672	0	0	0	0	-1
5673	0	0	0	0	-1
5674	0	0	0	0	-1
5675	0	0	0	0	-1
5676	0	0	0	0	-1
5677	0	0	0	0	-1
5678	0	0	0	0	-1
5679	0	0	0	0	-1
5680	0	0	0	0	-1
5681	0	0	0	0	-1
5682	0	0	0	0	-1
5683	0	0	0	0	-1
5684	0	0	0	0	-1
5685	0	0	0	0	-1
5686	0	0	0	0	-1
5687	0	0	0	0	-1
5688	0	0	0	0	-1
5689	0	0	0	0	-1
5690	0	0	0	0	-1
5691	0	0	0	0	-1
5692	0	0	0	0	-1
5693	0	0	0	0	-1
5694	0	0	0	0	-1
5695	0	0	0	0	-1
5696	0	0	0	0	-1
5697	0	0	0	0	-1
5698	0	0	0	0	-1
5699	0	0	0	0	-1
5700	0	0	0	0	-1
5701	0	0	0	0	-1
5702	0	0	0	0	-1
5703	0	0	0	0	-1
5704	0	0	0	0	-1
5705	0	0	0	0	-1
5706	0	0	0	0	-1
5707	0	0	0	0	-1
5708	0	0	0	0	-1
5709	0	0	0	0	-1
5710	0	0	0	0	-1
5711	0	0	0	0	-1
5712	0	0	0	0	-1
5713	0	0	0	0	-1
5714	0	0	0	0	-1
5715	0	0	0	0	-1
5716	0	0	0	0	-1
5717	0	0	0	0	-1
5718	0	0	0	0	-1
5719	0	0	0	0	-1
5720	0	0	0	0	-1
5721	0	0	0	0	-1
5722	0	0	0	0	-1
5723	0	0	0	0	-1
5724	0	0	0	0	-1
5725	0	0	0	0	-1
5726	0	0	0	0	-1
5727	0	0	0	0	-1
5728	0	0	0	0	-1
5729	0	0	0	0	-1
5730	0	0	0	0	-1
5731	0	0	0	0	-1
5732	0	0	0	0	-1
5733	0	0	0	0	-1
5734	0	0	0	0	-1
5735	0	0	0	0	-1
5736	0	0	0	0	-1
5737	0	0	0	0	-1
5738	0	0	0	0	-1
5739	0	0	0	0	-1
5740	0	0	0	0	-1
5741	0	0	0	0	-1
5742	0	0	0	0	-1
5743	0	0	0	0	-1
5744	0	0	0	0	-1
5745	0	0	0	0	-1
5746	0	0	0	0	-1
5747	0	0	0	0	-1
5748	0	0	0	0	-1
5749	0	0	0	0	-1
5750	0	0	0	0	-1
5751	0	0	0	0	-1
5752	0	0	0	0	-1
5753	0	0	0	0	-1
5754	0	0	0	0	-1
5755	0	0	0	0	-1
5756	0	0	0	0	-1
5757	0	0	0	0	-1
5758	0	0	0	0	-1
5759	0	0	0	0	-1
5760	0	0	0	0	-1
5761	0	0	0	0	-1
5762	0	0	0	0	-1
5763	0	0	0	0	-1
5764	0	0	0	0	-1
5765	0	0	0	0	-1
5766	0	0	0	0	-1
5767	0	0	0	0	-1
5768	0	0	0	0	-1
5769	0	0	0	0	-1
5770	0	0	0	0	-1
5771	0	0	0	0	-1
5772	0	0	0	0	-1
5773	0	0	0	0	-1
5774	0	0	0	0	-1
5775	0	0	0	0	-1
5776	0	0	0	0	-1
5777	0	0	0	0	-1
5778	0	0	0	0	-1
5779	0	0	0	0	-1
5780	0	0	0	0	-1
5781	0	0	0	0	-1
5782	0	0	0	0	-1
5783	0	0	0	0	-1
5784	0	0	0	0	-1
5785	0	0	0	0	-1
5786	0	0	0	0	-1
5787	0	0	0	0	-1
5788	0	0	0	0	-1
5789	0	0	0	0	-1
5790	0	0	0	0	-1
5791	0	0	0	0	-1
5792	0	0	0	0	-1
5793	0	0	0	0	-1
5794	0	0	0	0	-1
5795	0	0	0	0	-1
5796	0	0	0	0	-1
5797	0	0	0	0	-1
5798	0	0	0	0	-1
5799	0	0	0	0	-1
5800	0	0	0	0	-1
5801	0	0	0	0	-1
5802	0	0	0	0	-1
5803	0	0	0	0	-1
5804	0	0	0	0	-1
5805	0	0	0	0	-1
5806	0	0	0	0	-1
5807	0	0	0	0	-1
5808	0	0	0	0	-1
5809	0	0	0	0	-1
5810	0	0	0	0	-1
5811	0	0	0	0	-1
5812	0	0	0	0	-1
